,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
8359,1986-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,64.5,
8360,1986-10,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,56.5,E
8448,1986-11,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,42.7,
8449,1986-11,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,39.7,
8450,1986-11,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,47.7,E
8451,1986-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,45.6,
8452,1986-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,44.0,
8453,1986-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,55.4,E
8457,1986-11,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,40.6,
8458,1986-11,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,37.2,
8459,1986-11,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,44.6,E
8460,1986-11,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,47.0,
8461,1986-11,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,41.3,
8462,1986-11,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,60.2,E
8463,1986-11,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,46.1,
8464,1986-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,42.7,
8465,1986-11,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,55.9,E
8466,1986-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,51.0,
8467,1986-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,47.0,
8468,1986-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,59.1,E
8472,1986-11,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,45.9,
8473,1986-11,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,42.0,
8474,1986-11,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,57.5,E
8475,1986-11,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,69.3,
8476,1986-11,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,73.8,
8477,1986-11,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,56.1,E
8478,1986-11,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,62.8,
8479,1986-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,64.5,
8480,1986-11,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,56.5,E
8568,1986-12,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,43.1,
8569,1986-12,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,40.1,
8570,1986-12,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,47.8,E
8571,1986-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,45.6,
8572,1986-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,44.0,
8573,1986-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,55.5,E
8577,1986-12,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,41.0,
8578,1986-12,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,37.7,
8579,1986-12,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,44.6,E
8580,1986-12,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,47.0,
8581,1986-12,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,41.3,
8582,1986-12,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,60.2,E
8583,1986-12,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,46.1,
8584,1986-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,42.7,
8585,1986-12,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,55.9,E
8586,1986-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,51.5,
8587,1986-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,47.4,
8588,1986-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,61.0,E
8592,1986-12,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,46.2,
8593,1986-12,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,42.3,
8594,1986-12,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,57.9,E
8595,1986-12,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,69.1,
8596,1986-12,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,73.6,
8597,1986-12,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,56.1,E
8598,1986-12,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,62.8,
8599,1986-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,64.5,
8600,1986-12,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,56.5,E
8688,1987-01,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,43.6,
8689,1987-01,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,40.7,
8690,1987-01,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,48.0,E
8691,1987-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,46.0,
8692,1987-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,44.5,
8693,1987-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,55.5,E
8697,1987-01,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,41.5,
8698,1987-01,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,38.4,
8699,1987-01,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,44.7,E
8700,1987-01,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,47.1,
8701,1987-01,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,41.4,
8702,1987-01,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,60.2,E
8703,1987-01,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,46.1,
8704,1987-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,42.7,
8705,1987-01,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,55.9,E
8706,1987-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,52.5,
8707,1987-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,48.5,
8708,1987-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,61.0,E
8712,1987-01,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,46.7,
8713,1987-01,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,42.7,
8714,1987-01,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,59.2,E
8715,1987-01,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,69.6,
8716,1987-01,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,74.1,
8717,1987-01,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,56.8,E
8718,1987-01,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,62.8,
8719,1987-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,64.5,
8720,1987-01,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,56.5,E
8808,1987-02,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,44.5,
8809,1987-02,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,42.0,
8810,1987-02,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,48.1,E
8811,1987-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,46.1,
8812,1987-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,44.6,
8813,1987-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,55.7,E
8817,1987-02,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,42.8,
8818,1987-02,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,40.0,
8819,1987-02,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,44.7,E
8820,1987-02,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,47.2,
8821,1987-02,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,41.6,
8822,1987-02,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,60.2,E
8823,1987-02,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,46.1,
8824,1987-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,42.7,
8825,1987-02,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,55.9,E
8826,1987-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,52.9,
8827,1987-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,48.9,
8828,1987-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,61.0,E
8832,1987-02,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,47.4,
8833,1987-02,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,43.5,
8834,1987-02,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,59.2,E
8835,1987-02,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,71.5,
8836,1987-02,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,75.5,
8837,1987-02,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,59.6,E
8838,1987-02,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,62.8,
8839,1987-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,64.5,
8840,1987-02,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,56.5,E
8928,1987-03,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,46.6,
8929,1987-03,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,43.9,
8930,1987-03,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,50.7,E
8931,1987-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,46.3,
8932,1987-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,44.7,
8933,1987-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,55.7,E
8937,1987-03,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,45.5,
8938,1987-03,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,42.5,
8939,1987-03,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,48.1,E
8940,1987-03,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,49.0,
8941,1987-03,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,43.6,
8942,1987-03,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,60.2,E
8943,1987-03,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,48.6,
8944,1987-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,44.2,
8945,1987-03,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,61.2,E
8946,1987-03,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,53.4,
8947,1987-03,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,49.3,
8948,1987-03,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,62.4,E
8952,1987-03,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,48.0,
8953,1987-03,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,44.0,
8954,1987-03,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,60.3,E
8955,1987-03,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,71.8,
8956,1987-03,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,75.7,
8957,1987-03,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,59.6,E
8958,1987-03,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,62.8,
8959,1987-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,64.5,
8960,1987-03,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,56.5,E
9048,1987-04,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,47.4,
9049,1987-04,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,44.7,
9050,1987-04,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,51.2,E
9051,1987-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,46.7,
9052,1987-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,45.1,
9053,1987-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,56.2,E
9057,1987-04,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,46.5,
9058,1987-04,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,43.6,
9059,1987-04,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,48.6,E
9060,1987-04,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,49.0,
9061,1987-04,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,43.6,
9062,1987-04,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,60.2,E
9063,1987-04,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,48.9,
9064,1987-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,44.3,
9065,1987-04,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,62.2,E
9066,1987-04,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,54.9,
9067,1987-04,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,50.6,
9068,1987-04,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,64.4,E
9072,1987-04,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,48.9,
9073,1987-04,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,44.8,
9074,1987-04,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,61.3,E
9075,1987-04,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,72.8,
9076,1987-04,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,76.6,
9077,1987-04,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,60.9,E
9078,1987-04,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,62.8,
9079,1987-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,64.5,
9080,1987-04,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,56.5,E
