,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
3327,1983-04,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,30.4,
3328,1983-04,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,33.8,
3329,1983-04,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,22.2,E
3333,1983-04,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,22.9,
3334,1983-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,23.6,
3335,1983-04,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,20.4,E
3336,1983-04,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,35.3,
3337,1983-04,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,38.0,
3338,1983-04,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.7,E
3447,1983-05,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,30.5,
3448,1983-05,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,33.7,
3449,1983-05,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,22.5,E
3453,1983-05,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.1,
3454,1983-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,23.8,
3455,1983-05,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,20.4,E
3456,1983-05,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,35.2,
3457,1983-05,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.8,
3458,1983-05,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.7,E
3567,1983-06,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,30.5,
3568,1983-06,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,33.7,
3569,1983-06,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,22.5,E
3573,1983-06,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.1,
3574,1983-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,23.8,
3575,1983-06,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,20.4,E
3576,1983-06,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,35.2,
3577,1983-06,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.8,
3578,1983-06,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.7,E
3687,1983-07,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,31.2,
3688,1983-07,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,34.3,
3689,1983-07,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,23.4,E
3693,1983-07,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.1,
3694,1983-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,23.8,
3695,1983-07,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,20.4,E
3696,1983-07,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.4,
3697,1983-07,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,36.8,
3698,1983-07,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.8,E
3807,1983-08,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,31.2,
3808,1983-08,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,34.3,
3809,1983-08,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,23.4,E
3813,1983-08,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.3,
3814,1983-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,24.0,
3815,1983-08,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,21.4,E
3816,1983-08,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.4,
3817,1983-08,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,36.8,
3818,1983-08,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.8,E
3927,1983-09,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,31.4,
3928,1983-09,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,34.6,
3929,1983-09,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,23.4,E
3933,1983-09,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.3,
3934,1983-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,24.0,
3935,1983-09,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,21.4,E
3936,1983-09,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.4,
3937,1983-09,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,36.8,
3938,1983-09,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.8,E
4047,1983-10,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,31.4,
4048,1983-10,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,34.6,
4049,1983-10,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,23.4,E
4053,1983-10,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.3,
4054,1983-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,24.0,
4055,1983-10,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,21.4,E
4056,1983-10,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.5,
4057,1983-10,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.0,
4058,1983-10,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.6,E
4167,1983-11,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,31.4,
4168,1983-11,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,34.6,
4169,1983-11,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,23.4,E
4173,1983-11,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.3,
4174,1983-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,24.0,
4175,1983-11,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,21.4,E
4176,1983-11,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.5,
4177,1983-11,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.1,
4178,1983-11,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.4,E
4287,1983-12,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,31.4,
4288,1983-12,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,34.6,
4289,1983-12,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,23.4,E
4293,1983-12,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.3,
4294,1983-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,24.0,
4295,1983-12,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,21.4,E
4296,1983-12,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.5,
4297,1983-12,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.1,
4298,1983-12,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.4,E
4407,1984-01,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,31.4,
4408,1984-01,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,34.6,
4409,1984-01,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,23.4,E
4413,1984-01,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.9,
4414,1984-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,24.3,
4415,1984-01,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,22.8,E
4416,1984-01,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.5,
4417,1984-01,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.1,
4418,1984-01,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.4,E
4527,1984-02,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,31.6,
4528,1984-02,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,34.8,
4529,1984-02,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,23.5,E
4533,1984-02,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.9,
4534,1984-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,24.3,
4535,1984-02,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,22.8,E
4536,1984-02,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.2,
4537,1984-02,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,36.8,
4538,1984-02,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.3,E
4647,1984-03,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,31.9,
4648,1984-03,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,35.1,
4649,1984-03,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,24.1,E
4653,1984-03,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.9,
4654,1984-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,24.3,
4655,1984-03,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,22.8,E
4656,1984-03,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.2,
4657,1984-03,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,36.8,
4658,1984-03,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.3,E
4767,1984-04,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,31.9,
4768,1984-04,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,35.0,
4769,1984-04,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,24.1,E
4773,1984-04,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.8,
4774,1984-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,24.1,
4775,1984-04,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,22.8,E
4776,1984-04,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.2,
4777,1984-04,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,36.7,
4778,1984-04,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.7,E
4887,1984-05,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,32.0,
4888,1984-05,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,35.1,
4889,1984-05,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,24.1,E
4893,1984-05,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.4,
4894,1984-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,23.5,
4895,1984-05,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,22.8,E
4896,1984-05,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.6,
4897,1984-05,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.1,
4898,1984-05,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.7,E
5007,1984-06,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,32.0,
5008,1984-06,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,35.1,
5009,1984-06,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,24.1,E
5013,1984-06,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.4,
5014,1984-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,23.5,
5015,1984-06,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,22.8,E
5016,1984-06,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.6,
5017,1984-06,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.1,
5018,1984-06,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,28.7,E
5127,1984-07,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,32.0,
5128,1984-07,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,35.1,
5129,1984-07,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,24.1,E
5133,1984-07,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.2,
5134,1984-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,23.3,
5135,1984-07,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,22.8,E
5136,1984-07,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.7,
5137,1984-07,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.1,
5138,1984-07,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,29.2,E
5247,1984-08,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,32.1,
5248,1984-08,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,35.4,
5249,1984-08,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,23.8,E
5253,1984-08,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.0,
5254,1984-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,22.6,
5255,1984-08,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,24.0,E
5256,1984-08,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.7,
5257,1984-08,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.1,
5258,1984-08,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,29.3,E
5367,1984-09,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,32.1,
5368,1984-09,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,35.4,
5369,1984-09,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,24.1,E
5373,1984-09,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.1,
5374,1984-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,22.7,
5375,1984-09,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,24.0,E
5376,1984-09,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.7,
5377,1984-09,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.1,
5378,1984-09,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,29.3,E
5487,1984-10,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,32.1,
5488,1984-10,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,35.4,
5489,1984-10,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,24.1,E
5493,1984-10,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.2,
5494,1984-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,22.9,
5495,1984-10,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,24.0,E
5496,1984-10,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,34.8,
5497,1984-10,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,37.1,
5498,1984-10,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,29.8,E
5607,1984-11,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,32.1,
5608,1984-11,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,35.4,
5609,1984-11,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,24.1,E
5613,1984-11,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,23.2,
5614,1984-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,22.9,
5615,1984-11,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,24.0,E
