,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
40100,2008-11,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,93.9,E
40101,2008-11,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.7,
40102,2008-11,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,89.9,
40103,2008-11,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,93.9,E
40104,2008-11,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,94.3,
40105,2008-11,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,94.9,
40106,2008-11,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
40107,2008-11,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,94.3,
40108,2008-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,94.9,
40109,2008-11,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
40206,2008-12,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,86.0,
40207,2008-12,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,90.1,
40208,2008-12,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,75.9,E
40209,2008-12,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,86.0,
40210,2008-12,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,90.1,
40211,2008-12,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,75.9,E
40212,2008-12,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.6,
40213,2008-12,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.3,
40214,2008-12,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,87.4,E
40215,2008-12,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.6,
40216,2008-12,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.3,
40217,2008-12,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,87.4,E
40218,2008-12,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.8,
40219,2008-12,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,90.0,
40220,2008-12,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,94.1,E
40221,2008-12,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.8,
40222,2008-12,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,90.0,
40223,2008-12,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,94.1,E
40224,2008-12,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,94.3,
40225,2008-12,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,94.9,
40226,2008-12,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
40227,2008-12,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,94.3,
40228,2008-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,94.9,
40229,2008-12,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
40326,2009-01,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,86.8,
40327,2009-01,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,90.7,
40328,2009-01,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,76.9,E
40329,2009-01,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,86.8,
40330,2009-01,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,90.7,
40331,2009-01,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,76.9,E
40332,2009-01,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,98.8,
40333,2009-01,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.4,
40334,2009-01,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,88.2,E
40335,2009-01,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,98.8,
40336,2009-01,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.4,
40337,2009-01,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,88.2,E
40338,2009-01,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.8,
40339,2009-01,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,90.0,
40340,2009-01,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,94.4,E
40341,2009-01,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.8,
40342,2009-01,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,90.0,
40343,2009-01,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,94.4,E
40344,2009-01,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,95.6,
40345,2009-01,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,96.6,
40346,2009-01,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
40347,2009-01,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,95.6,
40348,2009-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,96.6,
40349,2009-01,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
40446,2009-02,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,86.7,
40447,2009-02,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,90.6,
40448,2009-02,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,76.9,E
40449,2009-02,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,86.7,
40450,2009-02,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,90.6,
40451,2009-02,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,76.9,E
40452,2009-02,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,99.9,
40453,2009-02,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,102.0,
40454,2009-02,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,91.4,E
40455,2009-02,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,99.9,
40456,2009-02,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,102.0,
40457,2009-02,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,91.4,E
40458,2009-02,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.9,
40459,2009-02,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,90.0,
40460,2009-02,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,94.4,E
40461,2009-02,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.9,
40462,2009-02,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,90.0,
40463,2009-02,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,94.4,E
40464,2009-02,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,95.9,
40465,2009-02,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,97.0,
40466,2009-02,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
40467,2009-02,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,95.9,
40468,2009-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,97.0,
40469,2009-02,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
40566,2009-03,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,87.1,
40567,2009-03,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,91.1,
40568,2009-03,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,76.9,E
40569,2009-03,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,87.1,
40570,2009-03,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,91.1,
40571,2009-03,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,76.9,E
40572,2009-03,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,99.5,
40573,2009-03,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.5,
40574,2009-03,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,91.4,E
40575,2009-03,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,99.5,
40576,2009-03,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.5,
40577,2009-03,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,91.4,E
40578,2009-03,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.9,
40579,2009-03,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,90.0,
40580,2009-03,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,94.4,E
40581,2009-03,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.9,
40582,2009-03,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,90.0,
40583,2009-03,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,94.4,E
40584,2009-03,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,95.9,
40585,2009-03,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,97.0,
40586,2009-03,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,92.7,E
40587,2009-03,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,95.9,
40588,2009-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,97.0,
40589,2009-03,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,92.7,E
40686,2009-04,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,87.3,
40687,2009-04,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,91.0,
40688,2009-04,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,78.2,E
40689,2009-04,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,87.3,
40690,2009-04,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,91.0,
40691,2009-04,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,78.2,E
40692,2009-04,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,99.5,
40693,2009-04,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,101.5,
40694,2009-04,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,91.4,E
40695,2009-04,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,99.5,
40696,2009-04,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,101.5,
40697,2009-04,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,91.4,E
40698,2009-04,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.9,
40699,2009-04,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,90.0,
40700,2009-04,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,94.4,E
40701,2009-04,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.9,
40702,2009-04,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,90.0,
40703,2009-04,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,94.4,E
40704,2009-04,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,96.0,
40705,2009-04,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,96.9,
40706,2009-04,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,93.6,E
40707,2009-04,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,96.0,
40708,2009-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,96.9,
40709,2009-04,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,93.6,E
40806,2009-05,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,87.3,
40807,2009-05,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,91.0,
40808,2009-05,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,78.2,E
40809,2009-05,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,87.3,
40810,2009-05,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,91.0,
40811,2009-05,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,78.2,E
40812,2009-05,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,100.0,
40813,2009-05,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,102.1,
40814,2009-05,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,91.4,E
40815,2009-05,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,100.0,
40816,2009-05,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,102.1,
40817,2009-05,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,91.4,E
40818,2009-05,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,90.9,
40819,2009-05,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,90.0,
40820,2009-05,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,94.4,E
40821,2009-05,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,90.9,
40822,2009-05,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,90.0,
40823,2009-05,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,94.4,E
40824,2009-05,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,96.1,
