,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
34235,2004-10,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,53.9,E
34242,2004-10,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,75.1,
34243,2004-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,76.2,
34244,2004-10,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,73.0,E
34251,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,80.9,
34252,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,79.8,
34253,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
34350,2004-11,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,75.2,
34351,2004-11,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,77.6,
34352,2004-11,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,69.5,E
34353,2004-11,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,72.8,
34354,2004-11,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,82.4,
34355,2004-11,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,54.1,E
34362,2004-11,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,75.6,
34363,2004-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,76.7,
34364,2004-11,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,73.8,E
34371,2004-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,80.9,
34372,2004-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,79.8,
34373,2004-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
34470,2004-12,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,75.2,
34471,2004-12,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,77.6,
34472,2004-12,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,69.5,E
34473,2004-12,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,72.8,
34474,2004-12,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,82.4,
34475,2004-12,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,54.1,E
34482,2004-12,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,75.6,
34483,2004-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,76.7,
34484,2004-12,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,73.8,E
34491,2004-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,81.2,
34492,2004-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,80.2,
34493,2004-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
34590,2005-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,75.5,
34591,2005-01,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,78.1,
34592,2005-01,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,69.7,E
34593,2005-01,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,73.1,
34594,2005-01,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,82.8,
34595,2005-01,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,54.2,E
34602,2005-01,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,75.9,
34603,2005-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,77.1,
34604,2005-01,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,73.9,E
34611,2005-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,81.7,
34612,2005-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,80.7,
34613,2005-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
34710,2005-02,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,75.8,
34711,2005-02,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,78.4,
34712,2005-02,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,70.0,E
34713,2005-02,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,73.5,
34714,2005-02,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,83.2,
34715,2005-02,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,54.4,E
34722,2005-02,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,76.2,
34723,2005-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,77.4,
34724,2005-02,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,74.2,E
34731,2005-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,81.8,
34732,2005-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,80.9,
34733,2005-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
34830,2005-03,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,76.2,
34831,2005-03,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,78.9,
34832,2005-03,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,70.0,E
34833,2005-03,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,73.5,
34834,2005-03,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,83.2,
34835,2005-03,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,54.4,E
34842,2005-03,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,76.7,
34843,2005-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,78.0,
34844,2005-03,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,74.2,E
34851,2005-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,82.0,
34852,2005-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,81.2,
34853,2005-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
34950,2005-04,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,76.4,
34951,2005-04,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,79.1,
34952,2005-04,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,70.0,E
34953,2005-04,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,73.9,
34954,2005-04,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,83.7,
34955,2005-04,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,54.4,E
34962,2005-04,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,76.9,
34963,2005-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,78.2,
34964,2005-04,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,74.2,E
34971,2005-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,82.0,
34972,2005-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,81.1,
34973,2005-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
35070,2005-05,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,76.5,
35071,2005-05,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,79.2,
35072,2005-05,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,70.2,E
35073,2005-05,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,74.2,
35074,2005-05,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,84.0,
35075,2005-05,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,54.9,E
35082,2005-05,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,76.9,
35083,2005-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,78.2,
35084,2005-05,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,74.4,E
35091,2005-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,82.4,
35092,2005-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,81.5,
35093,2005-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
35190,2005-06,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,76.7,
35191,2005-06,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,79.3,
35192,2005-06,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,70.5,E
35193,2005-06,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,74.2,
35194,2005-06,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,84.0,
35195,2005-06,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,54.9,E
35202,2005-06,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,77.1,
35203,2005-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,78.4,
35204,2005-06,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,74.8,E
35211,2005-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,82.6,
35212,2005-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,81.8,
35213,2005-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
35310,2005-07,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,76.7,
35311,2005-07,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,79.3,
35312,2005-07,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,70.5,E
35313,2005-07,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,74.2,
35314,2005-07,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,84.0,
35315,2005-07,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,54.9,E
35322,2005-07,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,77.1,
35323,2005-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,78.4,
35324,2005-07,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,74.8,E
35331,2005-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,83.4,
35332,2005-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,82.9,
35333,2005-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
35430,2005-08,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,77.1,
35431,2005-08,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,79.6,
35432,2005-08,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,71.2,E
35433,2005-08,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,75.8,
35434,2005-08,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,84.6,
35435,2005-08,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,58.2,E
35442,2005-08,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,77.3,
35443,2005-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,78.6,
35444,2005-08,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,74.8,E
35451,2005-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,83.4,
35452,2005-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,82.9,
35453,2005-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
35550,2005-09,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,77.6,
35551,2005-09,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,80.0,
35552,2005-09,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,71.6,E
35553,2005-09,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,75.8,
35554,2005-09,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,84.6,
35555,2005-09,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,58.2,E
35562,2005-09,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,77.8,
35563,2005-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,79.1,
35564,2005-09,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,75.3,E
35571,2005-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,83.7,
35572,2005-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,83.2,
35573,2005-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
35670,2005-10,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,77.9,
35671,2005-10,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,80.3,
35672,2005-10,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,72.1,E
35673,2005-10,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,76.2,
35674,2005-10,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,85.3,
35675,2005-10,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,58.2,E
35682,2005-10,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,78.2,
35683,2005-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,79.3,
35684,2005-10,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,75.9,E
35691,2005-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,84.4,
35692,2005-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,84.0,
35693,2005-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
35790,2005-11,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,78.2,
35791,2005-11,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,80.6,
35792,2005-11,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,72.6,E
35793,2005-11,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,76.8,
35794,2005-11,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,85.9,
35795,2005-11,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,58.8,E
35802,2005-11,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,78.4,
35803,2005-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,79.5,
35804,2005-11,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,76.3,E
35811,2005-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,84.0,
35812,2005-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,83.6,
35813,2005-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,89.1,E
35910,2005-12,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,78.2,
